vhskala,glad,alder,aarsuddannelse,kvinde,barnhjemme,menneskeligforandring,religioes,godthelbred,klimafrygt
9,8,37,13,1,1,0,0,3,11
5,7,27,14,1,1,1,1,3,12
3,7,42,17,0,1,1,0,4,14
6,7,28,15,0,0,1,1,5,12
10,9,53,13,0,1,0,0,5,4
6,8,58,10,0,0,0,0,5,12
1,9,65,17,1,0,1,1,4,15
5,9,49,11,0,0,1,0,4,9
6,8,76,10,1,0,1,0,3,9
7,9,46,4,1,1,0,1,4,10
7,10,46,12,0,1,0,0,5,14
4,7,36,19,1,1,1,1,4,18
5,8,39,6,1,1,1,1,4,11
6,9,47,15,0,1,0,0,3,12
5,7,58,15,1,0,0,0,4,9
2,10,59,10,0,0,1,1,3,18
7,8,40,17,0,1,1,1,5,14
5,7,31,9,0,1,1,1,4,7
5,10,18,12,0,0,1,0,5,8
6,9,64,15,0,1,1,0,4,9
7,8,47,18,1,1,0,1,5,9
7,8,27,15,0,0,1,0,5,17
7,9,18,12,0,0,1,1,5,13
7,8,19,13,1,0,1,0,4,11
3,7,18,12,1,0,1,1,5,17
4,9,51,17,0,1,1,1,5,14
5,8,23,17,1,0,1,1,4,12
2,9,70,20,0,0,1,1,5,15
2,10,15,9,1,0,1,1,5,14
8,8,65,7,1,0,1,0,3,10
3,9,28,18,0,0,1,0,5,14
5,10,22,13,0,0,1,0,5,12
7,8,72,15,1,0,1,0,4,10
3,8,86,8,0,0,0,1,3,11
5,9,20,13,1,0,1,0,3,12
7,9,30,17,0,0,1,0,5,4
7,8,69,12,0,0,0,0,4,10
5,7,46,18,1,1,1,0,4,14
7,8,43,17,0,1,1,0,5,15
8,8,35,11,1,1,1,1,3,7
3,9,40,12,1,1,0,0,3,13
6,10,48,14,1,1,1,0,4,8
3,8,32,11,0,0,1,0,5,8
3,8,60,22,1,0,1,0,4,12
3,7,60,17,0,0,1,0,4,10
5,10,33,17,0,0,1,0,2,18
5,4,20,13,1,0,1,0,2,15
4,9,54,20,0,1,1,0,5,14
5,7,67,13,0,0,1,0,5,18
7,8,58,17,0,0,1,0,5,12
10,10,73,8,0,0,0,0,4,2
5,6,20,14,0,0,0,0,5,8
3,7,50,18,1,1,1,0,4,13
4,7,16,10,1,0,1,1,4,13
3,8,66,16,0,0,1,0,4,11
2,7,16,10,1,0,1,0,4,15
3,4,21,15,1,0,1,1,3,16
6,8,59,13,0,0,0,0,5,6
4,8,26,16,0,0,1,0,5,8
2,10,89,7,1,0,0,0,2,2
9,4,33,18,0,0,1,1,3,11
6,6,16,10,0,0,1,0,3,11
4,6,18,12,1,0,1,1,5,13
4,10,70,13,1,0,1,1,4,7
3,7,58,15,1,1,1,1,4,8
7,8,31,21,0,0,1,0,5,12
7,10,60,15,1,0,1,1,4,9
5,9,39,14,0,1,1,0,5,5
2,6,89,7,1,0,1,0,2,7
7,10,77,8,0,0,0,1,5,11
8,7,15,9,1,0,1,0,4,8
2,9,47,14,1,0,1,0,4,12
3,7,24,19,1,0,1,0,3,16
3,10,50,18,1,1,1,1,5,12
5,6,20,15,1,0,1,1,3,13
8,9,65,18,0,0,0,1,4,6
5,9,40,16,0,1,1,0,4,12
2,8,51,16,0,1,1,0,4,15
6,8,36,21,0,0,1,0,5,13
10,8,44,9,0,1,0,0,5,11
1,8,23,15,1,0,1,0,4,19
9,8,56,12,0,0,1,1,2,12
0,8,52,11,0,1,1,1,4,13
5,8,29,13,0,0,0,0,4,10
7,8,19,11,1,0,1,1,5,8
5,8,24,12,1,0,1,0,4,11
2,9,38,19,1,0,1,1,4,13
3,7,17,10,0,0,1,0,4,14
7,8,23,15,0,0,1,1,5,8
9,9,59,11,0,0,0,1,4,8
5,9,31,19,1,0,1,1,5,15
8,10,46,11,1,1,0,1,4,7
5,10,27,14,0,0,0,0,5,5
5,10,33,18,1,1,1,1,5,18
3,7,29,18,1,0,1,0,4,16
6,8,68,7,1,0,0,1,3,4
5,8,32,11,1,0,1,1,3,13
5,7,38,12,1,1,1,1,4,10
5,8,23,13,0,0,0,1,3,9
10,5,39,18,1,1,1,1,3,13
0,10,28,15,0,0,0,1,5,5
4,10,28,14,0,0,1,1,5,16
10,7,57,14,1,1,1,1,3,15
7,8,58,15,1,1,1,1,4,10
2,8,43,17,1,1,1,1,4,12
7,10,53,21,1,0,1,1,4,10
5,10,46,11,1,1,0,1,4,12
4,7,51,8,0,0,0,1,5,8
3,9,66,14,1,0,1,1,3,16
5,8,42,14,0,1,1,1,5,12
5,9,26,13,1,0,1,1,4,9
5,5,26,13,0,0,1,1,3,12
5,9,33,15,1,0,1,1,5,17
5,10,60,8,1,0,1,1,3,9
5,9,31,17,0,1,1,1,4,10
5,9,28,12,1,1,0,1,4,7
8,7,68,10,0,0,0,1,2,6
5,8,29,14,1,1,1,1,4,13
7,5,40,12,0,1,1,1,4,12
4,8,37,17,1,1,1,0,5,12
4,7,36,13,0,0,1,0,4,5
7,8,35,17,1,1,0,1,4,13
5,10,25,16,0,0,0,1,5,11
7,7,23,13,0,0,0,0,5,9
4,8,30,12,0,1,0,1,5,8
6,9,32,15,1,1,1,1,5,9
8,10,62,13,1,0,1,1,3,15
5,7,45,13,0,1,1,1,4,11
3,9,42,10,1,1,1,1,4,12
3,9,58,12,1,0,1,0,4,15
8,10,40,18,0,0,1,1,4,10
10,6,39,12,0,0,0,1,4,5
10,7,64,10,1,0,1,1,4,11
5,8,63,18,0,0,0,1,3,8
5,8,46,11,0,1,1,1,4,13
3,6,80,14,0,1,1,0,4,16
6,6,17,10,0,0,1,1,5,12
5,8,20,13,0,0,1,1,5,14
8,10,36,21,1,0,1,1,3,14
1,8,61,13,0,0,1,1,4,5
6,7,59,11,0,1,1,1,3,5
5,7,55,13,1,1,1,1,3,4
8,8,44,11,0,1,1,1,3,13
5,9,36,11,0,1,1,0,4,12
9,10,74,12,1,0,1,1,4,13
5,9,31,18,1,1,1,1,4,18
5,8,62,11,1,0,1,1,4,9
8,8,51,8,1,0,0,1,3,4
8,8,50,13,0,1,1,1,3,14
5,8,74,7,1,0,1,1,3,12
5,8,56,10,0,0,0,1,3,13
8,10,30,10,0,1,1,1,4,11
8,10,42,16,1,1,1,1,2,9
6,9,26,17,1,1,1,1,3,12
7,8,23,16,1,0,1,1,4,11
7,5,42,19,1,1,1,1,4,15
0,6,17,9,0,0,0,0,5,13
10,3,62,11,0,0,1,1,3,6
7,8,26,14,0,0,0,1,5,1
8,8,37,17,1,1,1,1,4,10
7,8,31,12,1,1,1,1,3,13
5,7,20,14,1,0,0,1,4,9
5,9,52,18,1,1,1,1,4,10
7,8,39,16,1,1,1,1,4,13
7,7,56,12,0,1,0,1,4,2
5,7,30,12,0,1,1,1,4,15
5,6,54,20,1,1,1,1,3,12
6,9,56,15,0,0,1,1,4,9
7,8,23,16,0,0,1,1,4,7
9,10,45,17,1,0,1,1,4,12
6,7,64,7,1,0,1,1,3,7
7,10,50,15,1,0,0,1,4,2
3,8,68,10,1,1,1,1,3,3
9,8,49,12,1,0,1,1,4,7
5,8,42,18,0,1,0,1,4,10
2,8,49,14,0,1,0,0,5,10
7,8,42,17,1,1,1,1,5,11
5,9,61,10,0,0,1,1,2,15
3,3,70,12,0,0,1,0,1,12
5,9,32,13,0,1,1,0,5,17
3,10,36,21,1,1,1,0,5,12
5,7,17,9,1,0,1,1,4,12
7,10,18,11,1,0,1,1,5,10
5,5,19,11,0,0,1,1,5,7
6,9,54,12,1,1,0,1,4,4
5,7,54,13,1,0,1,1,3,9
6,8,18,11,1,0,1,1,4,13
2,9,25,18,0,1,1,1,5,16
9,10,19,11,0,0,1,1,5,3
3,9,45,14,1,1,1,1,5,18
5,7,40,14,0,1,0,1,4,8
7,8,52,12,1,0,1,1,3,17
4,8,15,9,0,0,1,1,4,8
7,9,61,8,0,0,1,1,3,11
4,8,27,17,1,1,0,1,4,12
8,10,41,18,1,1,1,1,4,11
5,10,72,17,1,0,1,0,4,13
5,8,53,10,1,0,1,1,2,12
4,7,23,16,1,0,1,1,4,12
6,9,54,11,1,0,1,1,3,7
5,5,54,11,0,1,0,1,2,12
0,10,25,17,1,0,1,0,5,1
2,9,71,11,1,0,1,1,3,15
10,9,50,13,0,1,1,1,4,17
4,7,59,17,1,0,1,1,5,12
5,10,66,13,0,0,0,0,3,9
5,5,70,14,1,1,0,1,2,9
10,10,74,12,1,1,0,1,3,3
3,7,46,11,1,0,0,1,4,7
5,7,26,17,0,0,1,1,4,8
7,5,47,19,0,1,1,0,3,6
4,9,32,19,0,0,1,0,5,16
9,6,40,11,0,1,1,1,4,16
7,8,46,13,0,1,1,1,4,14
10,10,64,12,1,1,1,1,4,15
10,8,75,7,1,0,1,1,2,9
5,6,22,13,0,0,1,0,4,5
8,4,77,7,1,1,1,1,3,8
5,8,44,11,0,1,0,1,4,11
8,7,30,17,0,0,0,1,4,10
7,9,61,16,1,0,1,1,4,12
8,10,46,17,1,0,1,0,4,12
8,7,35,8,0,1,1,1,4,9
4,3,15,9,1,0,1,1,3,9
7,8,58,13,1,1,1,1,4,12
9,6,85,11,0,0,0,1,3,6
8,9,60,11,1,0,0,1,3,12
10,5,60,14,1,0,0,1,3,10
7,5,75,11,0,1,0,0,4,3
8,9,62,14,0,0,0,1,4,9
7,7,60,8,1,1,0,1,4,9
8,8,72,10,0,0,1,1,3,9
2,10,36,11,1,1,1,1,4,13
4,8,31,18,1,0,1,1,4,12
8,6,62,11,1,0,1,1,3,8
2,8,34,17,1,0,1,0,5,16
6,5,37,18,0,1,1,1,4,13
5,9,21,14,1,0,1,1,4,15
3,5,47,17,0,1,1,0,4,14
5,10,34,22,0,1,1,1,4,14
8,8,42,15,0,1,1,1,4,13
4,7,38,17,1,1,1,1,4,15
4,9,39,14,0,1,1,1,4,11
10,8,34,17,0,1,0,1,4,12
8,8,17,11,1,0,1,1,5,14
3,10,32,12,1,1,1,1,2,15
7,8,20,13,1,0,1,1,4,10
8,7,35,11,1,1,1,1,4,11
6,6,30,10,0,1,1,1,5,11
5,8,31,12,1,1,1,1,4,6
9,9,43,19,0,1,0,1,5,15
10,4,29,9,0,0,0,1,3,4
4,7,48,11,0,0,1,1,3,14
8,9,53,13,1,1,1,1,3,7
10,8,79,11,0,0,0,1,3,8
5,10,53,14,0,0,1,1,4,12
8,9,16,9,0,0,1,0,5,7
5,8,74,11,0,0,0,1,4,9
5,6,35,8,0,1,1,1,4,8
6,7,73,9,1,1,1,1,3,5
2,7,75,7,1,0,1,1,3,2
8,8,57,11,0,1,1,1,4,2
8,8,27,9,0,0,0,1,4,4
5,10,20,12,1,0,1,1,4,13
7,8,67,14,0,1,1,1,4,7
3,7,51,14,1,1,1,0,3,17
5,9,29,15,0,0,1,1,4,15
8,3,59,11,1,0,1,1,3,8
5,7,37,15,0,0,1,1,4,9
5,7,56,11,1,0,0,1,4,9
5,5,60,10,0,1,1,1,3,8
5,8,20,12,1,0,1,1,4,9
5,8,28,12,0,1,0,1,4,5
5,8,62,13,0,0,1,1,3,7
5,7,62,12,0,0,1,1,3,3
5,7,59,12,1,1,1,1,3,12
7,8,59,16,0,1,0,1,4,9
3,7,38,19,1,0,1,1,3,12
8,7,76,7,1,1,0,1,2,8
9,6,56,21,0,1,0,1,3,9
9,8,56,8,0,0,0,1,4,10
5,8,33,15,0,1,0,1,5,8
8,9,34,17,0,1,1,1,5,15
3,7,29,18,1,0,1,1,3,14
7,8,32,19,0,0,0,0,5,8
6,6,65,11,0,0,1,1,3,11
0,6,47,8,0,0,1,1,3,14
5,5,62,8,0,1,1,1,3,11
8,8,15,8,1,0,1,1,4,14
5,9,18,11,1,0,1,1,5,7
8,8,73,14,0,0,0,0,4,9
6,7,28,18,1,1,1,1,4,9
10,9,61,14,0,0,1,1,3,13
5,10,45,17,1,1,1,1,4,14
3,7,28,17,1,1,1,1,5,15
5,8,36,17,1,1,1,1,4,11
5,6,39,11,0,0,1,1,4,9
8,8,43,14,1,1,1,1,4,13
5,10,69,17,1,0,1,1,3,14
8,8,29,13,0,1,1,1,5,12
5,10,37,18,1,1,1,1,4,8
10,5,51,11,0,1,1,1,2,10
4,8,63,19,1,1,1,1,4,12
5,6,48,11,0,0,1,1,3,17
5,8,17,10,1,0,0,1,5,4
5,7,68,17,0,1,1,1,3,11
4,4,22,14,0,0,1,1,5,10
7,8,48,22,1,1,1,1,4,10
8,7,20,13,0,0,1,1,4,8
4,8,25,18,0,0,1,1,5,5
10,7,64,8,1,1,1,1,3,11
5,2,43,18,1,1,1,1,3,19
8,5,65,18,0,1,1,0,3,11
5,8,45,11,0,1,0,1,4,3
5,8,36,11,0,1,1,1,3,7
6,9,61,12,1,0,1,1,4,10
3,8,26,17,1,0,1,1,5,13
5,6,18,12,0,0,1,1,4,14
2,10,28,18,1,0,1,0,5,18
7,9,59,17,1,0,1,1,4,7
5,6,30,15,1,1,1,1,4,12
7,7,54,10,0,1,1,1,4,13
5,4,71,19,0,0,1,0,2,12
3,0,46,8,0,0,0,1,3,4
5,9,22,14,1,1,1,1,4,8
10,10,49,19,0,1,1,1,4,9
5,10,72,10,0,0,1,1,4,9
5,8,33,17,1,1,1,1,4,13
0,9,57,11,0,1,1,1,4,17
5,8,47,14,1,1,1,1,5,10
7,10,27,17,0,1,0,1,4,6
10,6,48,13,0,1,1,1,4,11
5,10,26,15,1,0,1,0,5,10
10,9,28,17,1,1,1,1,5,11
4,8,20,14,0,0,1,1,5,14
6,7,30,11,1,1,1,1,5,3
10,8,49,11,0,1,1,1,5,10
6,5,67,7,1,1,1,1,3,8
8,10,69,12,0,0,0,1,3,10
5,10,45,19,1,0,0,1,4,12
8,9,35,17,1,0,1,1,5,9
5,8,38,12,1,0,1,1,3,12
6,9,61,18,1,1,1,1,4,5
10,9,20,13,0,0,0,1,5,7
7,7,40,12,0,0,1,1,4,14
10,8,58,12,0,0,1,1,4,8
5,8,18,11,0,0,1,1,5,10
7,7,62,13,0,0,0,1,3,6
3,7,32,18,0,1,1,1,4,7
9,7,20,12,1,0,1,0,5,11
2,9,81,13,0,0,1,1,4,15
5,8,37,14,1,0,1,1,5,12
3,9,30,12,1,1,1,1,4,8
4,10,54,13,1,0,1,1,5,15
9,9,45,18,0,1,1,1,5,11
4,8,59,11,0,0,1,1,3,14
5,8,67,10,0,1,1,1,4,11
1,4,69,14,1,1,1,0,4,16
5,8,31,15,0,1,0,1,4,9
5,7,57,11,1,0,0,1,3,11
5,6,49,11,1,0,0,1,2,1
8,9,40,18,1,1,1,1,4,8
9,4,58,12,0,1,0,1,4,8
6,6,63,17,0,0,1,1,4,11
10,10,67,10,0,1,1,1,4,4
10,10,16,9,1,0,1,1,5,14
8,9,48,17,0,1,1,1,4,13
8,6,65,11,0,0,1,1,3,7
5,8,72,18,0,0,0,0,4,12
5,7,18,11,1,0,1,1,4,9
5,6,19,13,1,0,1,1,4,13
0,5,78,7,1,0,1,1,4,7
8,8,65,13,0,0,1,1,3,5
5,8,23,15,0,0,1,1,5,13
3,7,43,15,0,1,1,1,4,13
5,8,29,16,1,0,1,1,4,12
9,7,24,17,0,0,1,1,3,12
5,10,35,14,1,1,1,1,4,12
1,6,53,15,0,0,1,1,4,16
2,9,34,11,0,1,1,1,4,15
8,3,80,7,0,0,0,1,3,8
5,8,56,13,1,0,1,1,4,11
9,8,75,7,0,1,1,1,4,10
5,7,58,11,0,1,1,1,3,10
8,8,60,12,1,1,1,1,3,12
5,4,67,13,0,0,1,1,3,14
5,7,20,13,0,0,1,1,5,11
5,9,18,12,1,0,1,1,4,13
5,5,31,18,1,1,1,1,1,17
8,6,80,7,1,1,0,1,2,8
9,10,29,16,1,1,1,1,5,8
3,8,28,15,0,0,0,0,5,10
10,8,78,13,0,0,0,1,3,11
4,7,63,19,1,0,1,1,3,10
7,7,28,15,0,0,1,1,5,11
4,10,32,23,1,1,1,1,5,14
9,5,16,9,1,0,0,1,4,7
8,5,59,11,0,0,1,1,3,10
5,5,28,12,0,0,0,1,4,9
10,7,62,11,0,1,1,1,3,2
4,10,66,12,1,0,1,1,3,9
8,8,25,12,0,0,1,1,5,8
8,6,72,10,1,0,1,1,2,7
10,10,35,12,0,1,0,1,4,12
4,7,33,17,0,0,1,1,5,9
5,7,22,12,0,0,1,1,5,10
7,9,41,17,1,1,1,1,5,13
0,7,62,12,1,0,1,0,3,7
8,8,68,9,1,1,1,1,4,14
7,7,51,13,1,0,1,1,4,14
0,7,15,8,1,0,1,0,4,9
5,7,20,13,1,0,1,1,4,12
5,7,52,8,1,1,1,1,3,7
5,8,54,19,1,0,1,0,4,16
5,10,20,12,1,0,1,0,5,12
5,8,28,13,0,0,1,1,5,1
0,10,57,14,0,1,0,1,3,1
4,7,76,14,0,0,1,1,3,10
3,7,32,17,0,0,1,0,3,13
5,5,57,10,0,0,1,1,3,9
3,8,17,10,0,0,1,1,5,10
10,7,43,11,1,1,0,1,3,5
5,10,67,10,0,0,1,1,4,15
2,7,35,17,1,1,1,1,3,13
6,8,53,13,0,1,1,1,3,13
5,7,30,12,1,1,1,1,5,6
10,5,54,11,1,1,1,1,3,9
10,8,24,15,0,0,0,1,4,12
6,10,21,12,0,0,1,1,4,14
8,8,44,14,1,1,1,1,3,12
5,4,45,21,1,0,1,0,4,19
8,10,51,11,0,1,1,1,4,14
8,7,41,11,1,1,1,1,5,3
0,8,65,8,0,0,1,1,3,5
5,7,63,11,0,1,0,1,2,12
7,8,24,13,0,0,0,1,4,8
7,9,34,17,1,1,0,1,5,7
5,8,58,17,1,0,0,1,3,7
7,7,56,11,0,1,1,1,3,11
5,8,25,16,0,0,1,1,4,7
6,10,69,15,0,1,1,1,3,7
10,10,73,12,1,0,1,0,3,15
5,5,45,11,0,1,1,1,4,7
5,7,20,13,0,0,1,1,4,11
4,7,43,18,1,1,1,1,4,14
5,9,26,13,1,1,1,1,4,16
5,4,68,10,1,0,1,1,3,6
5,4,76,7,1,1,1,1,1,9
10,8,74,10,1,1,0,1,2,5
6,7,36,13,1,1,1,0,3,12
5,8,68,13,0,0,1,1,3,8
6,6,31,13,0,0,0,1,4,8
4,7,34,11,1,0,0,1,4,11
5,6,61,14,0,0,1,1,4,10
4,8,51,14,0,1,0,1,4,10
5,5,63,11,0,0,1,1,3,8
0,8,38,17,0,1,1,0,4,14
10,7,46,11,1,1,1,1,3,4
4,4,27,9,1,1,1,0,3,10
3,6,27,12,1,0,1,1,4,12
5,8,51,17,1,1,1,1,4,12
10,10,18,12,0,0,1,1,5,15
3,9,47,14,1,1,1,1,4,12
10,2,80,7,1,0,1,1,2,9
10,8,45,8,1,1,0,1,5,10
5,8,40,11,0,1,0,1,4,8
3,7,34,23,0,1,1,1,4,12
9,7,23,16,0,0,0,0,4,8
10,10,23,16,0,0,0,1,5,4
8,5,70,12,0,0,0,1,3,8
9,10,40,17,1,1,1,1,3,12
10,4,39,11,0,1,1,1,4,8
0,10,58,11,0,0,1,1,5,13
5,9,17,10,0,0,1,1,4,2
6,9,19,12,1,0,1,0,4,9
8,8,20,13,1,0,1,1,4,13
7,3,32,17,1,0,1,1,4,16
6,9,60,14,0,0,1,1,4,12
5,3,52,8,1,0,0,1,3,4
5,8,15,8,0,0,0,1,4,13
6,6,76,10,1,0,1,1,3,3
7,8,58,8,0,1,0,1,3,5
4,8,38,11,0,1,0,1,4,6
8,9,36,17,0,0,1,1,5,8
6,3,33,11,0,0,0,0,1,7
5,3,45,15,1,1,1,1,3,13
6,4,70,12,1,0,1,1,3,12
6,8,22,12,0,0,1,1,5,10
5,6,37,11,0,0,1,1,4,1
5,5,65,11,0,0,1,1,3,9
5,9,44,17,1,1,1,1,5,9
3,7,82,16,0,0,0,1,4,15
0,7,70,14,1,0,1,1,3,17
5,8,24,16,1,0,1,1,5,8
5,8,55,11,0,0,1,1,3,11
10,10,51,9,0,1,1,1,4,9
6,10,32,12,0,1,0,1,5,9
9,8,59,11,0,1,1,1,4,12
5,9,37,19,0,1,1,1,5,16
4,7,25,16,1,0,0,0,4,7
10,8,65,8,0,1,1,1,3,10
10,6,65,7,1,0,0,1,3,8
3,6,66,10,0,1,0,1,3,1
7,7,60,12,1,0,1,1,3,10
5,10,43,14,1,1,1,1,4,14
6,8,29,17,0,1,1,1,4,14
5,8,43,11,0,0,1,1,4,9
2,5,78,16,1,0,1,1,2,17
7,8,53,11,0,1,1,1,4,12
5,8,70,17,0,0,1,1,4,13
6,8,64,10,0,0,0,1,3,7
8,6,63,11,1,0,1,1,2,6
5,8,56,12,1,1,1,0,4,10
6,7,51,8,1,0,0,1,4,2
5,8,34,13,0,1,1,1,5,13
4,7,42,17,0,1,1,1,3,14
7,6,40,11,1,1,0,1,4,10
7,5,57,11,1,0,1,1,2,9
10,6,71,10,0,1,1,1,2,3
5,6,22,13,1,0,1,1,4,11
5,8,71,15,0,0,0,1,4,8
0,7,62,22,1,0,1,0,3,14
7,5,77,7,0,1,1,1,3,13
1,10,65,17,0,0,1,1,3,17
5,9,30,15,1,1,1,1,4,12
5,8,43,13,1,1,1,1,3,4
1,10,53,15,1,1,1,1,2,16
6,5,49,11,1,1,0,0,3,9
5,10,35,16,0,0,0,1,4,11
8,7,48,11,1,1,1,1,4,4
5,8,67,13,0,0,1,0,3,11
6,2,53,9,0,0,1,1,4,15
2,7,26,16,0,0,1,1,4,7
8,8,53,11,1,1,1,1,4,11
4,5,37,17,1,1,1,1,4,9
8,10,24,17,1,1,1,1,3,17
2,7,30,17,1,0,0,0,4,12
4,8,41,18,1,1,1,1,4,12
8,5,56,16,1,0,1,1,3,9
4,7,29,18,1,1,1,1,4,14
6,8,67,13,0,0,1,1,3,11
4,5,40,12,1,1,1,1,4,11
4,8,43,13,0,1,1,1,4,11
10,10,64,11,0,0,1,1,3,8
8,5,52,11,0,1,0,1,3,8
1,7,69,14,1,0,1,1,3,19
10,10,66,7,1,0,1,1,3,16
9,8,49,17,0,1,1,1,3,10
5,5,53,11,1,0,1,1,3,10
4,6,46,18,0,1,1,1,3,6
7,7,48,15,1,1,1,1,4,12
1,1,83,11,0,0,1,0,2,12
10,10,44,17,0,1,1,1,4,11
4,10,67,16,1,0,1,1,4,12
5,7,30,12,1,0,0,1,5,8
10,9,38,14,0,0,1,1,4,14
9,8,53,8,0,0,1,1,4,9
10,9,58,18,1,1,1,1,4,12
4,5,43,11,1,0,1,1,4,11
10,7,55,10,0,0,0,1,4,4
5,8,24,13,0,0,1,0,4,13
8,8,36,17,1,1,0,1,4,12
5,6,33,13,1,0,0,1,5,6
10,8,66,11,0,0,1,0,5,13
5,10,41,11,0,1,1,1,4,14
5,7,62,9,0,0,0,1,4,11
10,0,82,9,1,0,0,1,2,2
10,8,23,15,1,0,1,1,5,12
7,5,32,8,0,0,1,1,4,6
5,10,28,15,0,1,1,1,5,16
5,8,40,11,0,0,1,0,5,14
10,8,54,14,1,0,1,1,3,12
6,7,82,14,1,0,1,0,3,14
6,8,28,12,0,0,1,1,5,8
6,10,51,12,1,0,1,1,4,13
5,7,58,8,1,1,0,1,2,4
8,10,54,13,1,1,1,1,4,11
6,10,64,13,0,0,0,1,4,6
5,8,21,14,1,0,0,1,5,12
0,10,51,11,1,1,0,1,4,3
5,10,62,13,1,0,0,1,3,3
5,8,40,9,1,1,1,1,3,8
10,7,53,11,0,1,1,1,4,9
5,9,39,11,1,1,1,1,4,14
10,9,62,10,1,1,1,1,3,11
0,9,67,17,1,0,1,1,4,13
5,5,56,16,0,1,1,1,2,13
7,8,17,11,1,0,1,1,4,12
3,9,66,11,1,1,1,1,4,14
4,4,42,18,0,1,1,1,4,14
9,7,28,15,1,1,1,1,4,16
4,8,36,18,0,1,0,1,4,15
7,7,43,13,1,1,1,1,3,15
5,10,81,9,1,0,1,1,3,12
5,8,61,18,0,0,1,1,5,10
6,8,41,11,1,1,1,1,4,12
4,7,20,13,1,0,1,1,4,7
2,6,82,12,1,0,1,1,2,12
5,1,55,11,1,0,1,0,3,9
3,8,42,17,0,1,1,1,4,12
5,8,63,12,1,0,1,1,4,11
7,7,42,12,1,1,1,1,4,13
2,10,81,11,0,0,1,1,4,14
6,6,73,7,0,0,1,1,2,11
5,8,81,15,1,1,0,1,3,11
4,7,25,13,0,0,1,0,5,13
4,9,15,8,0,0,1,1,5,10
7,9,15,9,0,0,1,1,5,9
4,7,24,12,1,0,1,0,5,9
1,2,65,4,0,1,1,1,3,13
5,8,21,12,1,1,1,1,4,7
8,10,55,4,1,0,1,1,3,11
9,9,72,4,1,0,1,1,3,15
5,10,54,6,1,0,1,0,5,9
4,8,68,5,0,0,1,1,3,13
5,6,64,5,0,0,1,1,3,13
2,9,68,9,0,1,1,0,4,10
0,6,56,4,0,1,0,1,3,6
5,8,49,4,1,1,1,1,1,2
5,3,41,9,1,1,1,1,3,12
5,10,81,4,1,1,1,0,2,14
0,7,73,4,1,0,0,1,3,2
4,9,66,11,0,1,1,1,4,11
2,10,55,8,0,0,1,0,4,12
5,8,39,12,1,1,1,0,4,16
4,6,60,11,1,0,1,1,4,10
7,8,22,14,0,0,1,1,4,19
5,5,49,17,1,1,1,0,3,18
5,10,49,11,1,1,1,0,5,13
10,7,30,9,1,1,1,0,3,11
2,4,65,8,1,0,1,1,4,10
3,7,42,17,1,1,1,0,4,16
5,9,66,16,0,0,1,0,3,18
5,5,77,4,0,0,1,1,3,7
7,7,25,15,1,0,1,0,4,11
0,10,26,12,0,0,0,0,3,4
7,8,60,11,1,0,1,0,3,17
3,8,72,4,0,0,1,1,3,10
5,8,25,11,0,0,1,0,4,9
7,8,16,9,0,0,1,1,5,9
5,8,19,12,0,0,1,0,5,9
4,8,21,14,1,0,1,0,5,16
5,8,28,12,1,0,1,1,2,16
5,8,37,9,0,1,1,1,4,14
3,7,42,18,0,1,1,0,4,19
5,9,72,11,0,0,1,1,3,9
5,10,47,24,1,1,1,1,4,17
5,5,68,4,0,1,1,0,2,9
6,8,66,4,0,0,1,1,3,13
2,8,70,4,0,1,1,1,4,8
0,1,42,12,1,1,1,0,2,14
9,9,50,4,1,1,0,1,5,9
0,7,67,4,0,0,1,0,3,10
0,9,41,9,0,1,1,1,4,18
5,7,54,6,1,1,1,1,3,10
2,8,24,16,0,0,1,0,4,13
7,9,67,10,1,1,1,1,4,14
3,7,60,6,1,0,1,1,3,16
5,7,22,12,1,1,1,1,3,13
5,6,70,16,1,0,1,1,4,12
7,5,85,3,1,0,1,1,3,5
2,6,66,7,0,0,1,1,3,14
6,0,52,4,0,0,1,1,2,12
8,7,46,9,0,1,1,1,4,10
10,10,60,4,0,0,0,1,3,10
7,8,46,11,1,1,1,1,4,14
5,7,71,10,0,0,1,1,4,14
7,6,41,20,0,0,1,1,4,13
0,10,75,5,0,1,0,0,3,12
0,8,44,12,0,1,1,0,5,11
0,8,67,10,0,1,1,0,5,17
0,9,60,6,1,0,0,1,3,4
3,3,61,9,1,0,1,0,3,10
5,0,81,4,1,0,1,0,2,16
5,8,26,16,1,0,1,1,4,17
5,9,41,4,0,1,1,1,3,17
5,7,76,4,0,0,1,1,3,9
5,7,69,4,1,0,1,1,3,10
5,8,62,6,0,0,1,1,3,15
6,8,64,11,0,0,1,1,4,17
5,9,49,12,1,1,1,1,3,16
3,7,57,7,1,0,1,0,3,15
2,5,40,4,1,1,1,1,3,12
8,9,31,12,1,1,1,1,4,17
2,8,59,5,0,1,1,0,3,15
5,4,63,11,1,1,1,1,4,10
5,7,16,10,1,1,1,1,3,15
6,8,37,9,0,1,1,0,4,13
10,10,56,11,0,1,1,1,4,12
5,6,25,15,1,0,1,1,4,18
4,7,43,18,1,1,1,0,4,13
5,7,48,9,1,1,1,1,5,11
5,7,23,14,1,1,0,1,3,9
7,6,37,16,0,0,1,0,4,13
10,7,65,6,0,1,1,0,5,4
5,8,64,4,1,0,0,1,3,11
5,8,40,18,1,0,1,1,4,16
